mass0,mass0_5,mass1_0,mass1_5,mass2,time_minutes
0.685059607,0.66624552,1.352166057,1.770744205,2.338481426,12.9795
0.685439348,0.665055811,1.357785821,1.770543694,2.335343361,12.981
0.688398004,0.666663706,1.356714129,1.772216678,2.333011627,12.9825
0.692976475,0.670470715,1.357295871,1.774510026,2.331959009,12.984
0.695240557,0.671775699,1.356921911,1.772359133,2.335751534,12.9855
0.69488728,0.669730306,1.35796237,1.772062182,2.340427399,12.987
0.68731904,0.664656758,1.35641253,1.771803975,2.341853857,12.9885
0.690638244,0.663133144,1.354920745,1.769097805,2.33630681,12.99
0.68588686,0.665409088,1.3550632,1.770053744,2.334240437,12.9915
0.686324298,0.665466726,1.352357149,1.768400311,2.339860201,12.993
0.692092419,0.666656375,1.355483294,1.768084168,2.336999655,12.9945
0.693423927,0.664361238,1.359746337,1.771113634,2.338433504,12.996
0.693880618,0.663313389,1.355606437,1.774420857,2.335165024,12.9975
0.691938639,0.667101145,1.351963758,1.770041823,2.338283777,12.999
0.686132073,0.664245903,1.355529189,1.773129344,2.338353872,13.0005
0.686132073,0.660059154,1.35833919,1.770739675,2.334025383,13.002
0.690414965,0.660001457,1.360470653,1.768310905,2.327075481,13.0035
0.697257459,0.65875411,1.367401242,1.769926071,2.325163603,13.005
0.704196095,0.66227746,1.370029926,1.767000318,2.322947741,13.0065
0.71022135,0.661936104,1.365967274,1.76355803,2.316055775,13.008
0.714085996,0.661974549,1.363835812,1.753023505,2.310855865,13.0095
0.712401211,0.660308957,1.365049958,1.753759742,2.30944109,13.011
0.711533666,0.657653213,1.370326877,1.76067102,2.305101156,13.0125
0.711855769,0.657530606,1.37343359,1.763118744,2.298416853,13.014
0.720452607,0.664346576,1.377018452,1.761542439,2.293231726,13.0155
0.724252284,0.666584134,1.378691435,1.764668345,2.288891554,13.017
0.731505692,0.662481546,1.377974391,1.768472791,2.281625509,13.0185
0.733370781,0.655189693,1.375345588,1.772735834,2.279694319,13.02
0.733132839,0.653228521,1.369609952,1.774227738,2.281787157,13.0215
0.729325891,0.653266966,1.365088582,1.772134781,2.27844882,13.023
0.72048378,0.650592029,1.368931651,1.773846388,2.278429508,13.0245
0.715371788,0.647460461,1.367478371,1.77761209,2.279747725,13.026
0.717969894,0.646631241,1.364810944,1.774686575,2.283054829,13.0275
0.719758034,0.65014267,1.363855004,1.772496819,2.280807257,13.029
0.711057782,0.653923154,1.361723423,1.773911595,2.288952112,13.0305
0.70812571,0.65854001,1.359314322,1.766483784,2.292413712,13.032
0.708743393,0.662289381,1.35495472,1.757602811,2.300693512,13.0335
0.706827998,0.665992916,1.356550455,1.756130219,2.314424038,13.035
0.707349598,0.664661407,1.359818935,1.766109705,2.315773487,13.0365
0.707928896,0.663349092,1.353547573,1.764101386,2.319130898,13.038
0.707330346,0.668146253,1.348012209,1.761117697,2.319447279,13.0395
0.714641452,0.666031361,1.34330976,1.759529233,2.321216822,13.041
0.711870432,0.65695864,1.341236115,1.762022972,2.324451208,13.0425
0.711755097,0.655197024,1.340299487,1.758896947,2.331135511,13.044
0.714019179,0.663993359,1.339782953,1.754517913,2.337657928,13.0455
0.711240768,0.672847331,1.339266419,1.751792669,2.336875916,13.047
0.711755097,0.673335135,1.341636896,1.755003214,2.332515955,13.0485
0.722738624,0.670813918,1.342592835,1.761359334,2.335958481,13.05
0.734217167,0.666646361,1.337793946,1.765661001,2.336740494,13.0515
