Time,L1_0_5,L2_0_5,Total0_5,L1_2_0,L2_2_0,Total2_0,Time_H,Time_HS,Time_HS,Time_HSK
5:47:44 PM,0.4606,-0.3569,0.1037,0.4735,1.4514,1.9249,17:39.6,2/28/2023 17:47:43.750,44985.7414785880,2/28/2023 2:17:39.626
5:47:44 PM,0.4635,-0.3603,0.1032,0.4692,1.4488,1.918,17:39.7,2/28/2023 17:47:43.844,44985.7414796759,2/28/2023 2:17:39.720
5:47:44 PM,0.463,-0.3569,0.1061,0.4694,1.445,1.9144,17:39.8,2/28/2023 17:47:43.944,44985.7414808333,2/28/2023 2:17:39.820
5:47:44 PM,0.4559,-0.3505,0.1054,0.4752,1.4452,1.9204,17:39.9,2/28/2023 17:47:44.018,44985.7414816898,2/28/2023 2:17:39.894
5:47:44 PM,0.4518,-0.3487,0.1031,0.4723,1.4498,1.9221,17:40.0,2/28/2023 17:47:44.114,44985.7414828009,2/28/2023 2:17:39.990
5:47:44 PM,0.454,-0.3487,0.1053,0.4633,1.4509,1.9141,17:40.1,2/28/2023 17:47:44.209,44985.7414839005,2/28/2023 2:17:40.085
5:47:44 PM,0.4535,-0.3495,0.104,0.4573,1.4491,1.9064,17:40.2,2/28/2023 17:47:44.302,44985.7414849769,2/28/2023 2:17:40.178
5:47:44 PM,0.4549,-0.3513,0.1037,0.4552,1.4524,1.9076,17:40.3,2/28/2023 17:47:44.383,44985.7414859144,2/28/2023 2:17:40.259
5:47:44 PM,0.4592,-0.3508,0.1085,0.4585,1.4642,1.9227,17:40.4,2/28/2023 17:47:44.475,44985.7414869792,2/28/2023 2:17:40.351
5:47:45 PM,0.4621,-0.3497,0.1123,0.4635,1.4666,1.9301,17:40.5,2/28/2023 17:47:44.576,44985.7414881481,2/28/2023 2:17:40.452
5:47:45 PM,0.4611,-0.3497,0.1114,0.4666,1.4609,1.9275,17:40.5,2/28/2023 17:47:44.653,44985.7414890393,2/28/2023 2:17:40.529
5:47:45 PM,0.459,-0.35,0.109,0.4675,1.4588,1.9264,17:40.6,2/28/2023 17:47:44.748,44985.7414901389,2/28/2023 2:17:40.624
5:47:45 PM,0.4602,-0.3484,0.1117,0.4735,1.4568,1.9303,17:40.7,2/28/2023 17:47:44.846,44985.7414912731,2/28/2023 2:17:40.722
5:47:45 PM,0.4561,-0.3477,0.1085,0.4759,1.4486,1.9244,17:40.8,2/28/2023 17:47:44.936,44985.7414923148,2/28/2023 2:17:40.812
5:47:45 PM,0.4516,-0.3436,0.108,0.478,1.4367,1.9147,17:40.9,2/28/2023 17:47:45.016,44985.7414932407,2/28/2023 2:17:40.892
5:47:45 PM,0.4561,-0.342,0.1141,0.665,1.688,2.353,17:41.0,2/28/2023 17:47:45.112,44985.7414943519,2/28/2023 2:17:40.988
5:52:46 PM,0.5118,-0.3603,0.1515,0.6643,1.6839,2.3482,22:41.9,2/28/2023 17:52:45.994,44985.7449767824,2/28/2023 2:22:41.870
5:52:46 PM,0.5151,-0.3613,0.1538,0.6627,1.6772,2.3398,22:42.0,2/28/2023 17:52:46.088,44985.7449778704,2/28/2023 2:22:41.964
5:52:46 PM,0.5116,-0.3677,0.1438,0.661,1.6707,2.3317,22:42.1,2/28/2023 17:52:46.183,44985.7449789699,2/28/2023 2:22:42.059
5:52:46 PM,0.5009,-0.3685,0.1324,0.6598,1.6635,2.3233,22:42.1,2/28/2023 17:52:46.266,44985.7449799306,2/28/2023 2:22:42.142
5:52:46 PM,0.494,-0.3713,0.1226,0.6517,1.6605,2.3122,22:42.2,2/28/2023 17:52:46.359,44985.7449810069,2/28/2023 2:22:42.235
5:52:46 PM,0.4925,-0.3736,0.1189,0.6439,1.6558,2.2997,22:42.3,2/28/2023 17:52:46.453,44985.7449820949,2/28/2023 2:22:42.329
5:52:47 PM,0.4911,-0.3762,0.1149,0.6367,1.6484,2.2851,22:42.4,2/28/2023 17:52:46.534,44985.7449830324,2/28/2023 2:22:42.410
5:52:47 PM,0.493,-0.3808,0.1122,0.6289,1.6443,2.2731,22:42.5,2/28/2023 17:52:46.627,44985.7449841088,2/28/2023 2:22:42.503
5:52:47 PM,0.4937,-0.3862,0.1075,0.6243,1.6376,2.2619,22:42.6,2/28/2023 17:52:46.706,44985.7449850231,2/28/2023 2:22:42.582
5:52:47 PM,0.4932,-0.3886,0.1047,0.6208,1.6306,2.2514,22:42.7,2/28/2023 17:52:46.800,44985.7449861111,2/28/2023 2:22:42.676
5:52:47 PM,0.489,-0.3839,0.105,0.6148,1.6252,2.2401,22:42.8,2/28/2023 17:52:46.895,44985.7449872107,2/28/2023 2:22:42.771
5:52:47 PM,0.4797,-0.3819,0.0978,0.6075,1.6227,2.2301,22:42.9,2/28/2023 17:52:46.991,44985.7449883218,2/28/2023 2:22:42.867
5:52:47 PM,0.4711,-0.3862,0.0849,0.6025,1.6193,2.2218,22:42.9,2/28/2023 17:52:47.070,44985.7449892361,2/28/2023 2:22:42.946
5:52:47 PM,0.4692,-0.3886,0.0806,0.6001,1.6155,2.2155,22:43.0,2/28/2023 17:52:47.163,44985.7449903125,2/28/2023 2:22:43.039
5:52:47 PM,0.4675,-0.3942,0.0733,0.592,1.617,2.209,22:43.1,2/28/2023 17:52:47.257,44985.7449914005,2/28/2023 2:22:43.133
5:52:47 PM,0.4692,-0.3947,0.0745,0.592,1.6144,2.2064,22:43.2,2/28/2023 17:52:47.353,44985.7449925116,2/28/2023 2:22:43.229
5:52:47 PM,0.4709,-0.395,0.0759,0.5979,1.6118,2.2098,22:43.3,2/28/2023 17:52:47.447,44985.7449935995,2/28/2023 2:22:43.323
5:52:48 PM,0.4735,-0.397,0.0764,0.6036,1.6118,2.2155,22:43.4,2/28/2023 17:52:47.526,44985.7449945139,2/28/2023 2:22:43.402
5:52:48 PM,0.4749,-0.3988,0.0761,0.6017,1.6136,2.2154,22:43.5,2/28/2023 17:52:47.621,44985.7449956134,2/28/2023 2:22:43.497
5:52:48 PM,0.4697,-0.3929,0.0768,0.6034,1.6178,2.2212,22:43.6,2/28/2023 17:52:47.699,44985.7449965162,2/28/2023 2:22:43.575
5:52:48 PM,0.4635,-0.3896,0.0739,0.5984,1.6247,2.2231,22:43.7,2/28/2023 17:52:47.795,44985.7449976273,2/28/2023 2:22:43.671
5:52:48 PM,0.469,-0.394,0.075,0.5982,1.6301,2.2283,22:43.8,2/28/2023 17:52:47.892,44985.7449987500,2/28/2023 2:22:43.768
5:52:48 PM,0.4754,-0.3978,0.0776,0.6013,1.6332,2.2345,22:43.9,2/28/2023 17:52:47.985,44985.7449998264,2/28/2023 2:22:43.861
5:52:48 PM,0.4733,-0.396,0.0772,0.6013,1.6422,2.2435,22:43.9,2/28/2023 17:52:48.071,44985.7450008218,2/28/2023 2:22:43.947
5:52:48 PM,0.4706,-0.3981,0.0726,0.6015,1.6517,2.2532,22:44.0,2/28/2023 17:52:48.159,44985.7450018403,2/28/2023 2:22:44.035
5:52:48 PM,0.464,-0.3973,0.0667,0.6124,1.6584,2.2708,22:44.1,2/28/2023 17:52:48.254,44985.7450029398,2/28/2023 2:22:44.130
5:52:48 PM,0.4602,-0.3934,0.0667,0.6193,1.6623,2.2816,22:44.2,2/28/2023 17:52:48.344,44985.7450039815,2/28/2023 2:22:44.220
5:52:48 PM,0.4595,-0.395,0.0645,0.6234,1.6677,2.291,22:44.3,2/28/2023 17:52:48.427,44985.7450049421,2/28/2023 2:22:44.303
5:52:49 PM,0.4578,-0.3963,0.0615,0.6282,1.6736,2.3017,22:44.4,2/28/2023 17:52:48.524,44985.7450060648,2/28/2023 2:22:44.400
5:52:49 PM,0.4599,-0.3952,0.0647,0.6334,1.6761,2.3095,22:44.5,2/28/2023 17:52:48.601,44985.7450069560,2/28/2023 2:22:44.477
5:52:49 PM,0.4614,-0.3909,0.0705,0.6341,1.6818,2.3159,22:44.6,2/28/2023 17:52:48.695,44985.7450080440,2/28/2023 2:22:44.571
5:52:49 PM,0.4592,-0.3904,0.0689,0.6379,1.6857,2.3236,22:44.7,2/28/2023 17:52:48.790,44985.7450091435,2/28/2023 2:22:44.666
5:52:49 PM,0.4571,-0.3911,0.0659,0.6379,1.6916,2.3295,22:44.8,2/28/2023 17:52:48.885,44985.7450102431,2/28/2023 2:22:44.761
5:52:49 PM,0.4661,-0.4012,0.065,0.6296,1.6936,2.3232,22:44.8,2/28/2023 17:52:48.967,44985.7450111921,2/28/2023 2:22:44.843
5:52:49 PM,0.469,-0.4037,0.0652,0.6229,1.6929,2.3158,22:44.9,2/28/2023 17:52:49.059,44985.7450122569,2/28/2023 2:22:44.935
5:52:49 PM,0.464,-0.404,0.06,0.6182,1.6908,2.309,22:45.0,2/28/2023 17:52:49.153,44985.7450133449,2/28/2023 2:22:45.029
5:52:49 PM,0.4573,-0.4073,0.05,0.6205,1.6952,2.3157,22:45.1,2/28/2023 17:52:49.248,44985.7450144444,2/28/2023 2:22:45.124
5:52:49 PM,0.459,-0.403,0.056,0.6213,1.6934,2.3146,22:45.2,2/28/2023 17:52:49.343,44985.7450155440,2/28/2023 2:22:45.219
5:52:49 PM,0.4609,-0.3958,0.0651,0.6258,1.6923,2.3181,22:45.3,2/28/2023 17:52:49.422,44985.7450164583,2/28/2023 2:22:45.298
5:52:50 PM,0.464,-0.3911,0.0728,0.6255,1.6959,2.3215,22:45.4,2/28/2023 17:52:49.517,44985.7450175579,2/28/2023 2:22:45.393
5:52:50 PM,0.4673,-0.388,0.0793,0.6312,1.6965,2.3277,22:45.5,2/28/2023 17:52:49.596,44985.7450184722,2/28/2023 2:22:45.472
5:52:50 PM,0.4756,-0.388,0.0876,0.637,1.6929,2.3298,22:45.6,2/28/2023 17:52:49.690,44985.7450195602,2/28/2023 2:22:45.566
5:52:50 PM,0.483,-0.3914,0.0916,0.6381,1.6869,2.3251,22:45.7,2/28/2023 17:52:49.786,44985.7450206713,2/28/2023 2:22:45.662
5:52:50 PM,0.4949,-0.3914,0.1035,0.631,1.6839,2.3149,22:45.7,2/28/2023 17:52:49.867,44985.7450216088,2/28/2023 2:22:45.743
5:52:50 PM,0.5049,-0.3929,0.112,0.6251,1.6821,2.3071,22:45.8,2/28/2023 17:52:49.968,44985.7450227778,2/28/2023 2:22:45.844
5:52:50 PM,0.5149,-0.3924,0.1225,0.6243,1.6803,2.3046,22:45.9,2/28/2023 17:52:50.056,44985.7450237963,2/28/2023 2:22:45.932
5:52:50 PM,0.523,-0.3924,0.1306,0.6298,1.6774,2.3072,22:46.0,2/28/2023 17:52:50.150,44985.7450248843,2/28/2023 2:22:46.026
5:52:50 PM,0.5244,-0.4009,0.1235,0.6305,1.671,2.3015,22:46.1,2/28/2023 17:52:50.228,44985.7450257870,2/28/2023 2:22:46.104
5:52:50 PM,0.5237,-0.4089,0.1148,0.6322,1.6728,2.305,22:46.2,2/28/2023 17:52:50.323,44985.7450268866,2/28/2023 2:22:46.199
5:52:50 PM,0.5227,-0.4042,0.1185,0.6291,1.672,2.3011,22:46.3,2/28/2023 17:52:50.420,44985.7450280093,2/28/2023 2:22:46.296
5:52:50 PM,0.5249,-0.4037,0.1212,0.6317,1.6725,2.3043,22:46.4,2/28/2023 17:52:50.499,44985.7450289236,2/28/2023 2:22:46.375
5:52:51 PM,0.5189,-0.403,0.116,0.6365,1.6725,2.309,22:46.5,2/28/2023 17:52:50.592,44985.7450300000,2/28/2023 2:22:46.468
5:52:51 PM,0.5166,-0.3981,0.1185,0.6389,1.6754,2.3142,22:46.6,2/28/2023 17:52:50.687,44985.7450310995,2/28/2023 2:22:46.563
5:52:51 PM,0.5178,-0.3988,0.1189,0.6417,1.6759,2.3176,22:46.7,2/28/2023 17:52:50.783,44985.7450322106,2/28/2023 2:22:46.659
5:52:51 PM,0.5178,-0.4037,0.114,0.6412,1.6882,2.3295,22:46.7,2/28/2023 17:52:50.861,44985.7450331134,2/28/2023 2:22:46.737
5:52:51 PM,0.5132,-0.4122,0.101,0.645,1.9361,2.5812,22:46.8,2/28/2023 17:52:50.955,44985.7450342014,2/28/2023 2:22:46.831
5:57:52 PM,0.5799,-0.4814,0.0985,0.641,1.9397,2.5807,27:47.7,2/28/2023 17:57:51.782,44985.7485159954,2/28/2023 2:27:47.658
5:57:52 PM,0.5758,-0.4811,0.0947,0.64,1.9333,2.5733,27:47.8,2/28/2023 17:57:51.877,44985.7485170949,2/28/2023 2:27:47.753
5:57:52 PM,0.5775,-0.477,0.1004,0.6417,1.9279,2.5696,27:47.8,2/28/2023 17:57:51.973,44985.7485182060,2/28/2023 2:27:47.849
5:57:52 PM,0.577,-0.4685,0.1085,0.6396,1.9253,2.5649,27:47.9,2/28/2023 17:57:52.065,44985.7485192708,2/28/2023 2:27:47.941
5:57:52 PM,0.5744,-0.4588,0.1156,0.6389,1.9276,2.5665,27:48.0,2/28/2023 17:57:52.145,44985.7485201968,2/28/2023 2:27:48.021
5:57:52 PM,0.5687,-0.4572,0.1114,0.6389,1.9243,2.5632,27:48.1,2/28/2023 17:57:52.240,44985.7485212963,2/28/2023 2:27:48.116
5:57:52 PM,0.5634,-0.4667,0.0967,0.6417,1.9256,2.5673,27:48.2,2/28/2023 17:57:52.334,44985.7485223843,2/28/2023 2:27:48.210
5:57:52 PM,0.5653,-0.4716,0.0937,0.6398,1.9302,2.57,27:48.3,2/28/2023 17:57:52.425,44985.7485234375,2/28/2023 2:27:48.301
5:57:53 PM,0.5699,-0.4783,0.0915,0.6374,1.9341,2.5715,27:48.4,2/28/2023 17:57:52.509,44985.7485244097,2/28/2023 2:27:48.385
5:57:53 PM,0.5753,-0.4745,0.1009,0.6365,1.932,2.5685,27:48.5,2/28/2023 17:57:52.606,44985.7485255324,2/28/2023 2:27:48.482
5:57:53 PM,0.5796,-0.4703,0.1093,0.6367,1.9269,2.5636,27:48.6,2/28/2023 17:57:52.702,44985.7485266435,2/28/2023 2:27:48.578
5:57:53 PM,0.5744,-0.4716,0.1028,0.6384,1.9243,2.5627,27:48.7,2/28/2023 17:57:52.790,44985.7485276620,2/28/2023 2:27:48.666
5:57:53 PM,0.5737,-0.477,0.0966,0.6412,1.923,2.5642,27:48.8,2/28/2023 17:57:52.875,44985.7485286458,2/28/2023 2:27:48.751
5:57:53 PM,0.5801,-0.4783,0.1018,0.641,1.9166,2.5576,27:48.8,2/28/2023 17:57:52.956,44985.7485295833,2/28/2023 2:27:48.832
5:57:53 PM,0.5813,-0.4781,0.1032,0.6355,1.9156,2.5511,27:48.9,2/28/2023 17:57:53.049,44985.7485306597,2/28/2023 2:27:48.925
5:57:53 PM,0.5846,-0.4793,0.1053,0.6315,1.9176,2.5491,27:49.0,2/28/2023 17:57:53.146,44985.7485317824,2/28/2023 2:27:49.022
5:57:53 PM,0.5846,-0.4847,0.0999,0.6301,1.912,2.542,27:49.1,2/28/2023 17:57:53.238,44985.7485328472,2/28/2023 2:27:49.114
5:57:53 PM,0.5789,-0.4881,0.0908,0.6279,1.9053,2.5332,27:49.2,2/28/2023 17:57:53.318,44985.7485337731,2/28/2023 2:27:49.194
5:57:53 PM,0.5813,-0.4863,0.095,0.6317,1.9019,2.5336,27:49.3,2/28/2023 17:57:53.423,44985.7485349884,2/28/2023 2:27:49.299
5:57:54 PM,0.5863,-0.4868,0.0995,0.632,1.9029,2.5349,27:49.4,2/28/2023 17:57:53.508,44985.7485359722,2/28/2023 2:27:49.384
5:57:54 PM,0.5882,-0.4953,0.0929,0.6322,1.9009,2.5331,27:49.5,2/28/2023 17:57:53.588,44985.7485368982,2/28/2023 2:27:49.464
5:57:54 PM,0.5908,-0.504,0.0868,0.637,1.8963,2.5332,27:49.6,2/28/2023 17:57:53.693,44985.7485381134,2/28/2023 2:27:49.569
5:57:54 PM,0.5846,-0.5066,0.078,0.6374,1.8909,2.5283,27:49.7,2/28/2023 17:57:53.777,44985.7485390856,2/28/2023 2:27:49.653
5:57:54 PM,0.5818,-0.5079,0.0739,0.6341,1.8919,2.526,27:49.8,2/28/2023 17:57:53.874,44985.7485402083,2/28/2023 2:27:49.750
5:57:54 PM,0.5822,-0.5092,0.0731,0.6305,1.8855,2.516,27:49.8,2/28/2023 17:57:53.951,44985.7485410995,2/28/2023 2:27:49.827
5:57:54 PM,0.581,-0.5123,0.0688,0.6324,1.8819,2.5143,27:49.9,2/28/2023 17:57:54.047,44985.7485422106,2/28/2023 2:27:49.923
5:57:54 PM,0.5794,-0.5092,0.0702,0.6362,1.8811,2.5173,27:50.0,2/28/2023 17:57:54.141,44985.7485432986,2/28/2023 2:27:50.017
5:57:54 PM,0.5744,-0.5094,0.065,0.6391,1.8816,2.5207,27:50.1,2/28/2023 17:57:54.223,44985.7485442477,2/28/2023 2:27:50.099
5:57:54 PM,0.5694,-0.5123,0.0571,0.6379,1.8826,2.5205,27:50.2,2/28/2023 17:57:54.317,44985.7485453356,2/28/2023 2:27:50.193
5:57:54 PM,0.5682,-0.5169,0.0513,0.6386,1.8842,2.5228,27:50.3,2/28/2023 17:57:54.412,44985.7485464352,2/28/2023 2:27:50.288
5:57:54 PM,0.5653,-0.5164,0.049,0.6422,1.8885,2.5307,27:50.4,2/28/2023 17:57:54.491,44985.7485473495,2/28/2023 2:27:50.367
5:57:55 PM,0.5611,-0.5128,0.0483,0.6417,1.8893,2.531,27:50.5,2/28/2023 17:57:54.588,44985.7485484722,2/28/2023 2:27:50.464
5:57:55 PM,0.5587,-0.5105,0.0482,0.6453,1.8901,2.5354,27:50.6,2/28/2023 17:57:54.682,44985.7485495602,2/28/2023 2:27:50.558
5:57:55 PM,0.5575,-0.5084,0.0491,0.6486,1.8921,2.5408,27:50.6,2/28/2023 17:57:54.771,44985.7485505903,2/28/2023 2:27:50.647
5:57:55 PM,0.5634,-0.5025,0.061,0.6465,1.8957,2.5422,27:50.7,2/28/2023 17:57:54.854,44985.7485515509,2/28/2023 2:27:50.730
5:57:55 PM,0.5703,-0.5063,0.064,0.6443,1.8991,2.5434,27:50.8,2/28/2023 17:57:54.949,44985.7485526505,2/28/2023 2:27:50.825
5:57:55 PM,0.5687,-0.5094,0.0592,0.6377,1.9022,2.5398,27:50.9,2/28/2023 17:57:55.028,44985.7485535648,2/28/2023 2:27:50.904
5:57:55 PM,0.5672,-0.5053,0.0619,0.6362,1.9047,2.541,27:51.0,2/28/2023 17:57:55.124,44985.7485546759,2/28/2023 2:27:51.000
5:57:55 PM,0.5682,-0.5017,0.0665,0.6365,1.9065,2.543,27:51.1,2/28/2023 17:57:55.219,44985.7485557755,2/28/2023 2:27:51.095
5:57:55 PM,0.5634,-0.4973,0.0661,0.6282,1.9109,2.5391,27:51.2,2/28/2023 17:57:55.313,44985.7485568634,2/28/2023 2:27:51.189
5:57:55 PM,0.5687,-0.4927,0.076,0.6227,1.9117,2.5344,27:51.3,2/28/2023 17:57:55.395,44985.7485578125,2/28/2023 2:27:51.271
5:57:55 PM,0.572,-0.4891,0.0829,0.6215,1.9148,2.5363,27:51.4,2/28/2023 17:57:55.490,44985.7485589120,2/28/2023 2:27:51.366
5:57:56 PM,0.572,-0.4886,0.0834,0.6246,1.9189,2.5435,27:51.5,2/28/2023 17:57:55.582,44985.7485599769,2/28/2023 2:27:51.458
5:57:56 PM,0.5737,-0.493,0.0807,0.6301,1.9189,2.5489,27:51.5,2/28/2023 17:57:55.674,44985.7485610417,2/28/2023 2:27:51.550
5:57:56 PM,0.568,-0.4958,0.0722,0.6315,1.9199,2.5514,27:51.6,2/28/2023 17:57:55.756,44985.7485619907,2/28/2023 2:27:51.632
5:57:56 PM,0.567,-0.4971,0.0699,0.6248,1.9235,2.5483,27:51.7,2/28/2023 17:57:55.851,44985.7485630903,2/28/2023 2:27:51.727
5:57:56 PM,0.5741,-0.4961,0.0781,0.6186,1.9274,2.546,27:51.8,2/28/2023 17:57:55.946,44985.7485641898,2/28/2023 2:27:51.822
5:57:56 PM,0.5808,-0.4961,0.0848,0.6115,1.9297,2.5412,27:51.9,2/28/2023 17:57:56.026,44985.7485651157,2/28/2023 2:27:51.902
5:57:56 PM,0.5777,-0.495,0.0827,0.606,1.9279,2.5339,27:52.0,2/28/2023 17:57:56.120,44985.7485662037,2/28/2023 2:27:51.996
5:57:56 PM,0.5765,-0.4997,0.0769,0.6055,1.9294,2.535,27:52.1,2/28/2023 17:57:56.217,44985.7485673264,2/28/2023 2:27:52.093
5:57:56 PM,0.5741,-0.4976,0.0765,0.6058,1.9312,2.537,27:52.2,2/28/2023 17:57:56.294,44985.7485682176,2/28/2023 2:27:52.170
5:57:56 PM,0.5741,-0.4945,0.0796,0.6091,1.9289,2.538,27:52.3,2/28/2023 17:57:56.388,44985.7485693056,2/28/2023 2:27:52.264
5:57:56 PM,0.5739,-0.4984,0.0755,0.6196,1.9253,2.5449,27:52.4,2/28/2023 17:57:56.484,44985.7485704167,2/28/2023 2:27:52.360
5:57:57 PM,0.5732,-0.4984,0.0748,0.6289,1.9212,2.5501,27:52.5,2/28/2023 17:57:56.578,44985.7485715046,2/28/2023 2:27:52.454
5:57:57 PM,0.5737,-0.4976,0.0761,0.6389,1.922,2.5608,27:52.5,2/28/2023 17:57:56.657,44985.7485724190,2/28/2023 2:27:52.533
5:57:57 PM,0.572,-0.4989,0.0731,0.6127,1.697,2.3097,27:52.6,2/28/2023 17:57:56.754,44985.7485735417,2/28/2023 2:27:52.630
6:02:58 PM,0.5841,-0.5526,0.0315,0.6084,1.6908,2.2992,32:53.4,2/28/2023 18:02:57.546,44985.7520549306,2/28/2023 2:32:53.422
6:02:58 PM,0.5791,-0.5588,0.0203,0.6039,1.6908,2.2947,32:53.5,2/28/2023 18:02:57.645,44985.7520560764,2/28/2023 2:32:53.521
6:02:58 PM,0.5777,-0.5647,0.013,0.6003,1.688,2.2883,32:53.6,2/28/2023 18:02:57.735,44985.7520571181,2/28/2023 2:32:53.611
6:02:58 PM,0.5777,-0.5668,0.0109,0.596,1.6851,2.2812,32:53.7,2/28/2023 18:02:57.816,44985.7520580556,2/28/2023 2:32:53.692
6:02:58 PM,0.5763,-0.5657,0.0105,0.5917,1.6833,2.2751,32:53.8,2/28/2023 18:02:57.914,44985.7520591898,2/28/2023 2:32:53.790
6:02:58 PM,0.5734,-0.5601,0.0133,0.5929,1.6826,2.2755,32:53.9,2/28/2023 18:02:58.004,44985.7520602315,2/28/2023 2:32:53.880
6:02:58 PM,0.5787,-0.5529,0.0258,0.5925,1.6803,2.2727,32:54.0,2/28/2023 18:02:58.098,44985.7520613194,2/28/2023 2:32:53.974
6:02:58 PM,0.5796,-0.5488,0.0308,0.5937,1.6759,2.2695,32:54.1,2/28/2023 18:02:58.179,44985.7520622569,2/28/2023 2:32:54.055
6:02:58 PM,0.5799,-0.5501,0.0298,0.591,1.6715,2.2625,32:54.1,2/28/2023 18:02:58.271,44985.7520633218,2/28/2023 2:32:54.147
6:02:58 PM,0.5799,-0.5575,0.0223,0.5813,1.6697,2.251,32:54.2,2/28/2023 18:02:58.365,44985.7520644097,2/28/2023 2:32:54.241
6:02:58 PM,0.5756,-0.5655,0.0101,0.5758,1.6725,2.2483,32:54.3,2/28/2023 18:02:58.460,44985.7520655093,2/28/2023 2:32:54.336
6:02:59 PM,0.572,-0.5717,0.0003,0.5784,1.6713,2.2497,32:54.4,2/28/2023 18:02:58.555,44985.7520666088,2/28/2023 2:32:54.431
6:02:59 PM,0.5684,-0.5696,-0.0012,0.5858,1.6738,2.2596,32:54.5,2/28/2023 18:02:58.634,44985.7520675231,2/28/2023 2:32:54.510
6:02:59 PM,0.562,-0.5573,0.0048,0.5889,1.6743,2.2632,32:54.6,2/28/2023 18:02:58.729,44985.7520686227,2/28/2023 2:32:54.605
6:02:59 PM,0.557,-0.548,0.009,0.5827,1.6682,2.2509,32:54.7,2/28/2023 18:02:58.824,44985.7520697222,2/28/2023 2:32:54.700
6:02:59 PM,0.5649,-0.5403,0.0246,0.582,1.6612,2.2432,32:54.8,2/28/2023 18:02:58.903,44985.7520706366,2/28/2023 2:32:54.779
6:02:59 PM,0.5656,-0.5429,0.0227,0.5839,1.6512,2.2351,32:54.9,2/28/2023 18:02:58.997,44985.7520717245,2/28/2023 2:32:54.873
6:02:59 PM,0.5568,-0.5431,0.0137,0.5889,1.6476,2.2365,32:55.0,2/28/2023 18:02:59.092,44985.7520728241,2/28/2023 2:32:54.968
6:02:59 PM,0.5568,-0.5369,0.0198,0.5927,1.644,2.2367,32:55.1,2/28/2023 18:02:59.179,44985.7520738310,2/28/2023 2:32:55.055
6:02:59 PM,0.5544,-0.5313,0.0231,0.5984,1.6448,2.2432,32:55.1,2/28/2023 18:02:59.266,44985.7520748380,2/28/2023 2:32:55.142
6:02:59 PM,0.5501,-0.5282,0.0219,0.6027,1.6407,2.2433,32:55.2,2/28/2023 18:02:59.361,44985.7520759375,2/28/2023 2:32:55.237
6:02:59 PM,0.5477,-0.5303,0.0175,0.6065,1.6378,2.2443,32:55.3,2/28/2023 18:02:59.447,44985.7520769329,2/28/2023 2:32:55.323
6:03:00 PM,0.5415,-0.5331,0.0085,0.612,1.6396,2.2516,32:55.4,2/28/2023 18:02:59.547,44985.7520780903,2/28/2023 2:32:55.423
6:03:00 PM,0.5382,-0.5364,0.0018,0.6091,1.6407,2.2498,32:55.5,2/28/2023 18:02:59.637,44985.7520791319,2/28/2023 2:32:55.513
6:03:00 PM,0.5342,-0.5395,-0.0053,0.6075,1.6381,2.2455,32:55.6,2/28/2023 18:02:59.719,44985.7520800810,2/28/2023 2:32:55.595
6:03:00 PM,0.533,-0.5447,-0.0117,0.6122,1.6365,2.2487,32:55.7,2/28/2023 18:02:59.803,44985.7520810532,2/28/2023 2:32:55.679
6:03:00 PM,0.533,-0.5457,-0.0127,0.6165,1.6329,2.2494,32:55.8,2/28/2023 18:02:59.898,44985.7520821528,2/28/2023 2:32:55.774
6:03:00 PM,0.5316,-0.5382,-0.0067,0.6177,1.6252,2.2429,32:55.9,2/28/2023 18:02:59.993,44985.7520832523,2/28/2023 2:32:55.869
6:03:00 PM,0.5316,-0.5323,-0.0008,0.6186,1.6219,2.2405,32:56.0,2/28/2023 18:03:00.089,44985.7520843634,2/28/2023 2:32:55.965
6:03:00 PM,0.5385,-0.5279,0.0105,0.6196,1.6221,2.2417,32:56.0,2/28/2023 18:03:00.168,44985.7520852778,2/28/2023 2:32:56.044
6:03:00 PM,0.5413,-0.5251,0.0162,0.6224,1.6265,2.2489,32:56.1,2/28/2023 18:03:00.264,44985.7520863889,2/28/2023 2:32:56.140
6:03:00 PM,0.5415,-0.5269,0.0146,0.6251,1.6306,2.2557,32:56.2,2/28/2023 18:03:00.343,44985.7520873032,2/28/2023 2:32:56.219
6:03:00 PM,0.5432,-0.5261,0.0171,0.6282,1.6332,2.2613,32:56.3,2/28/2023 18:03:00.437,44985.7520883912,2/28/2023 2:32:56.313
6:03:01 PM,0.5415,-0.5225,0.019,0.6262,1.6391,2.2654,32:56.4,2/28/2023 18:03:00.531,44985.7520894792,2/28/2023 2:32:56.407
6:03:01 PM,0.5413,-0.5233,0.018,0.622,1.6419,2.2639,32:56.5,2/28/2023 18:03:00.626,44985.7520905787,2/28/2023 2:32:56.502
6:03:01 PM,0.5456,-0.5261,0.0194,0.621,1.6407,2.2617,32:56.6,2/28/2023 18:03:00.706,44985.7520915046,2/28/2023 2:32:56.582
6:03:01 PM,0.5456,-0.5341,0.0115,0.6153,1.6363,2.2516,32:56.7,2/28/2023 18:03:00.801,44985.7520926042,2/28/2023 2:32:56.677
6:03:01 PM,0.5542,-0.5367,0.0175,0.6082,1.6368,2.245,32:56.8,2/28/2023 18:03:00.895,44985.7520936921,2/28/2023 2:32:56.771
6:03:01 PM,0.5637,-0.5346,0.029,0.6058,1.645,2.2508,32:56.9,2/28/2023 18:03:00.974,44985.7520946065,2/28/2023 2:32:56.850
